"","ENSEMBL ID","Gene names","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"NA.1",NA,NA,NA,NA,NA,NA,NA,NA
"8847","ENSRNOG00000017737","Dgkz",1366.368251,0.198689214,0.078948781,2.516685004,0.011846469,0.029721913
"8943","ENSRNOG00000017912","Atp2a3",82.33492862,-1.680559441,0.197683125,-8.501279196,1.88e-17,2.27e-16
"9111","ENSRNOG00000018225","Tp53inp2",3859.407303,-0.833381555,0.061614585,-13.52571891,1.1e-41,3.58e-40
"NA.1324",NA,NA,NA,NA,NA,NA,NA,NA
"9283","ENSRNOG00000018524","Ezr",1693.866305,0.87233344,0.052735314,16.54173223,1.84e-61,9.96e-60
"NA.1343",NA,NA,NA,NA,NA,NA,NA,NA
"9434","ENSRNOG00000018801","Klhdc4",739.1675355,-0.197044586,0.072630769,-2.712962971,0.006668456,0.017769554
"9452","ENSRNOG00000018835","Notch2",7899.314563,0.302902386,0.110694785,2.736374487,0.006212029,0.016719736
"9543","ENSRNOG00000018997","Myh7b",134.0637417,-0.630589937,0.156858097,-4.020129974,5.82e-05,0.000230329
"NA.1372",NA,NA,NA,NA,NA,NA,NA,NA
"NA.1384",NA,NA,NA,NA,NA,NA,NA,NA
"9703","ENSRNOG00000019283","P2ry2",371.9679278,-1.233359558,0.095704208,-12.88720303,5.31e-38,1.5e-36
"NA.1403",NA,NA,NA,NA,NA,NA,NA,NA
"9908","ENSRNOG00000019655","unkown",2167.479827,0.266677539,0.084269917,3.164563928,0.001553155,0.004759943
"9993","ENSRNOG00000019804","unkown",2306.311212,0.21941856,0.066598562,3.294644117,0.000985464,0.003144721
"10104","ENSRNOG00000020013","Psrc1",56.12244314,1.734595079,0.255705571,6.7835639,1.17e-11,9.66e-11
"10224","ENSRNOG00000020250","Pcgf6",361.1823324,0.271600722,0.09176614,2.959705196,0.003079336,0.008878953
"10276","ENSRNOG00000020345","Slc25a42",337.7366107,-0.253585207,0.097781622,-2.593383113,0.009503684,0.024388114
"10290","ENSRNOG00000020363","Med25",1321.332586,0.188160291,0.057716106,3.260100268,0.001113728,0.003514131
