ENSEMBL ID,Gene names,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
ENSRNOG00000018929,Kif20b,887.4010699,-2.18319716,0.083217829,-26.23472855,1.07e-151,3.53e-149
ENSRNOG00000019100,Kif2c,659.8714371,-2.432956109,0.105523546,-23.0560497,1.28e-117,2.18e-115
ENSRNOG00000019338,Dll3,3.210234795,-2.701010616,1.083439238,-2.492996858,0.012666997,0.033605301
ENSRNOG00000020013,Psrc1,56.12244314,-2.446329454,0.292210329,-8.37181033,5.67e-17,7.48e-16
ENSRNOG00000020281,Kif22,1392.948327,-2.318076261,0.087175559,-26.59089646,8.65e-156,3.1e-153
ENSRNOG00000021381,Ccdc68,2.827688611,-3.48026344,1.474452417,-2.36037691,0.018256376,0.046084984
ENSRNOG00000021713,Kif18b,572.6744775,-2.438759925,0.109805068,-22.20990308,2.76e-109,4.22e-107
ENSRNOG00000021752,Foxq1,243.6406897,-4.431952472,0.184496543,-24.02187265,1.64e-127,3.15e-125
ENSRNOG00000021847,Ska3,497.754142,-2.172531076,0.104829739,-20.72437744,2.09e-95,2.43e-93
ENSRNOG00000022261,Cenpu,354.3269693,-2.030457306,0.106340985,-19.09383586,2.84e-81,2.56e-79
ENSRNOG00000022499,Sgo1,288.8672532,-2.252275033,0.10997418,-20.48003482,3.24e-93,3.65e-91
ENSRNOG00000022699,unkown,2.151392131,-4.931041757,1.446840125,-3.408145566,0.00065406,0.00232254
ENSRNOG00000022911,Hjurp,507.5405318,-2.066256713,0.139525836,-14.80913335,1.28e-49,5.72e-48
ENSRNOG00000023089,unkown,6.737768679,-2.074174254,0.745886061,-2.780819166,0.005422193,0.015755563
ENSRNOG00000023093,Mis18bp1,244.2565328,-2.019498932,0.129126663,-15.63967418,3.91e-55,1.93e-53
ENSRNOG00000023318,Tigd3,14.41294466,-2.76541423,0.562584768,-4.9155512,8.85e-07,4.85e-06
ENSRNOG00000023633,Crabp1,11.4349272,-2.303982005,0.593570149,-3.8815665,0.000103786,0.000426498
ENSRNOG00000024178,Cenpt,339.1664654,-2.552238783,0.116316147,-21.94225687,1.03e-106,1.53e-104
ENSRNOG00000024365,Ect2,955.059676,-2.234935786,0.06856505,-32.59584579,4.7e-233,3.77e-230
ENSRNOG00000024428,Kif20a,1808.083675,-2.045698436,0.061087384,-33.48806723,7.19e-246,6.74e-243
ENSRNOG00000024650,Ckap2,1716.788143,-2.319655563,0.076679132,-30.25145835,4.99e-201,2.9e-198
ENSRNOG00000024899,Cxcl13,3.721979373,-4.959024089,1.32431527,-3.744594812,0.000180685,0.000714145
ENSRNOG00000024917,Flacc1,21.93155713,-2.839483322,0.588421511,-4.825594016,1.4e-06,7.47e-06
ENSRNOG00000024931,Ccdc88b,609.9052409,-2.338401567,0.149476286,-15.64396354,3.65e-55,1.81e-53
ENSRNOG00000025198,unkown,1158.326022,-2.469050722,0.078224045,-31.56383348,1.16e-218,8.14e-216
ENSRNOG00000025302,Cdca2,523.5697033,-2.214284913,0.097209194,-22.77855442,7.48e-115,1.25e-112
ENSRNOG00000026143,Ckap2l,427.3426501,-2.273155848,0.090482397,-25.12263061,2.81e-139,7.09e-137
ENSRNOG00000026466,Lrrtm3,8.954418893,-2.182190152,0.612093315,-3.565126587,0.000363681,0.001357864
ENSRNOG00000027035,Sgo2,174.917449,-2.312307338,0.162915553,-14.19328781,1.01e-45,4.1e-44
ENSRNOG00000027060,Galr3,2.237317946,-4.407884576,1.391571701,-3.167558359,0.001537249,0.005086462
ENSRNOG00000027894,Iqgap3,1264.73375,-2.21404531,0.091958631,-24.07653625,4.4e-128,8.64e-126
ENSRNOG00000028137,Mki67,6601.06477,-2.174143614,0.167207111,-13.00269825,1.18e-38,3.82e-37
ENSRNOG00000028279,unkown,24.31041582,-2.054549236,0.408229626,-5.03282737,4.83e-07,2.75e-06
ENSRNOG00000028415,Cdc20,1662.992308,-2.407202906,0.068237537,-35.27681414,1.33e-272,1.87e-269
ENSRNOG00000028636,Xkr5,197.6079387,-2.133222203,0.166946742,-12.77786066,2.18e-37,6.76e-36
ENSRNOG00000029055,Ttk,730.0656207,-2.445567233,0.089641381,-27.28167745,7e-164,2.88e-161
ENSRNOG00000029091,unkown,5.488245702,-2.675750479,0.815283153,-3.281989171,0.001030776,0.00353334
ENSRNOG00000029520,AC110315.1,46.57219916,-2.589435532,0.359395431,-7.204976221,5.81e-13,5.91e-12
ENSRNOG00000030101,Traip,196.6749119,-2.138895603,0.137182042,-15.59165887,8.3e-55,4.05e-53
ENSRNOG00000031593,Nanos3,3.58640218,-2.485050891,0.961042238,-2.585787381,0.009715684,0.02659984
ENSRNOG00000032178,Cenpa,463.7967623,-2.129802259,0.116358535,-18.30379063,7.72e-75,5.81e-73
ENSRNOG00000032596,RT1-T24-1,635.1832675,-2.058552267,0.098809954,-20.83345039,2.15e-96,2.59e-94
ENSRNOG00000033952,AABR07057438.1,25.2726556,-2.684498321,0.386739748,-6.941356139,3.88e-12,3.69e-11
ENSRNOG00000036484,unkown,38.08151229,-2.276474969,0.589548917,-3.861384364,0.000112746,0.000460404
ENSRNOG00000036608,Mlana,1.701995085,-4.243492092,1.768607015,-2.399341434,0.016424592,0.042136504
ENSRNOG00000037211,Kif14,244.2579671,-2.457271473,0.161617968,-15.20419731,3.32e-52,1.57e-50
ENSRNOG00000038035,Kif4a,802.9007626,-2.071841774,0.074272891,-27.89499311,3.07e-171,1.4e-168
ENSRNOG00000039698,Prss22,10.64194591,-4.75091638,1.25577597,-3.783251547,0.000154793,0.000618475
ENSRNOG00000042847,LOC687707,2.563915088,-3.522528939,1.440958664,-2.444573205,0.014502365,0.03779085
ENSRNOG00000043098,Mt2A,1057.989199,-2.745994588,0.256299164,-10.71402085,8.75e-27,1.87e-25
ENSRNOG00000045999,unkown,39.42270979,-2.112351387,0.317888824,-6.644937559,3.03e-11,2.69e-10
ENSRNOG00000046521,unkown,116.030419,-2.398481247,0.200074475,-11.98794222,4.11e-33,1.13e-31
ENSRNOG00000046635,Cdca5,181.0518009,-2.137029223,0.150306974,-14.21776492,7.11e-46,2.9e-44
ENSRNOG00000047218,Clic5,38.62007583,-7.256971336,1.196156078,-6.066910054,1.3e-09,9.8e-09
ENSRNOG00000047549,LOC316124,4.784088298,-3.395553546,1.080894925,-3.141427966,0.001681262,0.005517509
ENSRNOG00000048204,unkown,5.603929211,-2.692969658,0.788841711,-3.413827669,0.000640571,0.002278681
ENSRNOG00000048676,Pip5kl1,3.728016175,-2.961037893,0.938303457,-3.15573589,0.001600938,0.005273401
ENSRNOG00000049033,Racgap1,1891.624565,-2.210073038,0.062470628,-35.37779454,3.75e-274,5.75e-271
ENSRNOG00000049700,unkown,54.14010093,-3.457511299,0.61201612,-5.649379464,1.61e-08,1.09e-07
ENSRNOG00000050819,Birc5,512.4851813,-2.081893346,0.130943705,-15.899148,6.42e-57,3.36e-55
ENSRNOG00000051320,unkown,3.309848038,-2.632292552,1.009979426,-2.60628334,0.009153071,0.025219171
ENSRNOG00000051753,unkown,4.558978178,-2.287937318,0.850652975,-2.689624778,0.00715324,0.020197454
ENSRNOG00000052007,unkown,2.740366484,-4.290374716,1.358174642,-3.158927124,0.001583511,0.005220076
ENSRNOG00000052311,unkown,7.896155759,-3.255298178,0.724154645,-4.495308013,6.95e-06,3.42e-05
ENSRNOG00000052594,unkown,2.137815813,-3.956973918,1.442036645,-2.744017589,0.006069229,0.017425526
ENSRNOG00000053026,Shcbp1,444.2301228,-2.233738209,0.111529121,-20.02829567,3.12e-89,3.27e-87
ENSRNOG00000053047,Top2a,3086.361629,-2.41897593,0.068786387,-35.16649179,6.51e-271,7.84e-268
ENSRNOG00000053350,unkown,5.400770613,-3.373830219,0.874830386,-3.856553536,0.000114997,0.00046868
ENSRNOG00000053430,Slco4a1,6.539074688,-3.168830596,1.324824941,-2.391886276,0.016762035,0.0428209
ENSRNOG00000053431,unkown,1.93668334,-3.800185221,1.503172659,-2.528109594,0.011467855,0.030752961
ENSRNOG00000053626,unkown,20.20974872,-2.321860539,0.454709417,-5.106251273,3.29e-07,1.9e-06
ENSRNOG00000053675,Dhh,2.449712682,-3.342134117,1.292445918,-2.58589862,0.009712549,0.026595575
ENSRNOG00000053720,unkown,3.120150478,-3.870986781,1.389810348,-2.785262597,0.005348439,0.015562849
ENSRNOG00000054057,unkown,76.41519024,-2.564529983,0.300500302,-8.534201008,1.41e-17,1.93e-16
ENSRNOG00000054286,Rrm2,3444.739285,-2.203263854,0.059595604,-36.97024093,3.45e-299,7.26e-296
ENSRNOG00000054326,LOC120100473,6.293567748,-2.61033351,0.891030261,-2.929567742,0.003394338,0.010379778
ENSRNOG00000054474,Mastl,736.3663949,-2.355586601,0.106074059,-22.20699984,2.94e-109,4.47e-107
ENSRNOG00000054539,unkown,2.235177292,-4.270361977,1.482169871,-2.881155568,0.0039622,0.011904954
ENSRNOG00000055025,Fam25a,38.96232632,-2.690503094,0.618188952,-4.35223419,1.35e-05,6.33e-05
