ENSEMBL ID,Gene names,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
ENSRNOG00000011800,F3,1381.362721,2.017781235,0.056782332,35.53537094,1.4000000000000001e-276,1.51e-274
ENSRNOG00000011808,Ghrhr,12.81227239,3.8939153,0.592624848,6.570624426,5.01e-11,2.22e-10
ENSRNOG00000011815,Sgk1,3014.014209,2.944777257,0.051989732,56.64151626,0.0,0.0
ENSRNOG00000011907,Krt23,66.17536973,7.637792761,0.66731488,11.44556039,2.4699999999999997e-30,2.3400000000000002e-29
ENSRNOG00000011913,Cp,375.249862,2.317218889,0.093712697,24.72684039,5.5e-135,2.5200000000000003e-133
ENSRNOG00000011946,Ptn,97.60324541,3.140259643,0.216536245,14.50223563,1.17e-47,1.69e-46
ENSRNOG00000011971,C1s,1413.693676,2.380285919,0.063545951,37.45771155,4.5e-307,5.55e-305
ENSRNOG00000012027,Bco1,22.28974532,9.241128747,1.2122489,7.623128177,2.48e-14,1.31e-13
ENSRNOG00000012040,Slc25a48,13.06136608,7.50269921,1.238439316,6.058188811,1.38e-09,5.62e-09
ENSRNOG00000012060,Gucy1b1,157.4491379,4.375004412,0.19997699,21.87753906,4.25e-106,1.46e-104
ENSRNOG00000012098,Adcyap1r1,193.2961927,4.647104407,0.234336347,19.83091598,1.61e-87,4.47e-86
ENSRNOG00000012109,Otulinl,21.93348305,2.748077428,0.369832654,7.430597054,1.08e-13,5.55e-13
ENSRNOG00000012183,Glrx,6080.453761,7.876253194,0.086513124,91.04113683,0.0,0.0
ENSRNOG00000012189,Lect2,3.64993708,2.872894771,1.018546495,2.820582844,0.004793649,0.01016169
ENSRNOG00000012280,Ptx3,193.6384233,5.269457884,0.200287965,26.30940842,1.5e-152,7.94e-151
ENSRNOG00000012302,Gucy1a1,89.06029537,3.919530013,0.264930521,14.79455822,1.59e-49,2.3899999999999997e-48
ENSRNOG00000012325,Adk,2700.04835,2.234248533,0.055306461,40.39760427,0.0,0.0
ENSRNOG00000012344,Slc7a9,1.793668988,4.055714339,1.57540253,2.574398772,0.010041447,0.020201175
ENSRNOG00000012363,Peli2,6.419100094,3.221818997,0.838584563,3.841972701,0.000122049,0.000324624
ENSRNOG00000012364,Prickle2,1453.798887,2.202144357,0.124614475,17.67165782,6.93e-70,1.52e-68
ENSRNOG00000012439,Bid,736.1722344,2.538983206,0.081637655,31.10063844,2.3600000000000002e-212,1.9500000000000002e-210
ENSRNOG00000012584,Aamdc,65.46141801,2.13860085,0.199876504,10.69961102,1.02e-26,8.700000000000001e-26
ENSRNOG00000012663,Mfsd6,25.58000307,2.169617514,0.348925566,6.217995255,5.04e-10,2.11e-09
ENSRNOG00000012681,Lgals9,2.792915176,3.749867796,1.323150814,2.834044128,0.004596298,0.009765485
ENSRNOG00000012719,Tdrd12,8.751080293,2.778892192,0.601532811,4.619685146,3.84e-06,1.19e-05
ENSRNOG00000012795,Cables1,1189.163411,5.593870448,0.109303137,51.17758366,0.0,0.0
ENSRNOG00000012818,Ksr1,667.4154036,4.210375432,0.14109729,29.84022884,1.18e-195,8.880000000000001e-194
ENSRNOG00000012956,Tgm2,1762.365921,5.784664883,0.094690599,61.09017118,0.0,0.0
ENSRNOG00000013017,Arnt2,317.8230917,2.532559059,0.096747913,26.17688576,4.87e-151,2.56e-149
ENSRNOG00000013024,Csgalnact1,2319.398903,3.556589166,0.063558083,55.95809358,0.0,0.0
ENSRNOG00000013042,Htr1b,5.029471511,7.062350602,1.368313756,5.161353214,2.45e-07,8.48e-07
ENSRNOG00000013064,Lrp8,1230.483231,2.064976876,0.07449292,27.72044493,3.96e-169,2.42e-167
