ENSEMBL ID,Gene names,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
ENSRNOG00000000576,Anapc16,722.0364663,-0.231219503,0.085209477,-2.713542109,0.006656811,0.022608971
ENSRNOG00000000579,Marcks,4368.049515,-0.979580809,0.09222601,-10.62152429,2.37E-26,1.06E-24
ENSRNOG00000000580,Calhm4,17.33047611,-0.067398945,0.361126832,-0.186635108,0.851946738,0.910556893
ENSRNOG00000000581,Cdc40,835.0977393,-0.005040308,0.073577806,-0.0685031,0.945385152,0.969821299
ENSRNOG00000000582,Ddo,0.217017742,2.987006889,5.176256547,0.577059282,0.563899409,
ENSRNOG00000000583,Cdk19,1469.327663,0.316435564,0.056309463,5.619580513,1.91E-08,2.13E-07
ENSRNOG00000000585,Amd1,3118.154013,0.314779742,0.04329251,7.270997714,3.57E-13,6.61E-12
ENSRNOG00000000586,Gtf3c6,760.2862352,-0.117662497,0.066246569,-1.776129687,0.075711544,0.163793635
ENSRNOG00000000587,Rpf2,1070.871994,0.233717532,0.090089109,2.594292856,0.009478571,0.030327519
ENSRNOG00000000588,Slc16a10,0.101790986,-2.036923702,5.232665118,-0.389270793,0.697075839,
ENSRNOG00000000589,RGD1310495,1.266969855,0.100233366,1.253301725,0.079975447,0.936256784,
ENSRNOG00000000590,Naglt1,1.606483963,-0.147285354,1.273292134,-0.115672868,0.90791181,
ENSRNOG00000000593,Rev3l,698.7013467,-0.069471286,0.14421009,-0.481736651,0.629993036,0.751035718
ENSRNOG00000000595,Traf3ip2,615.1345422,-0.101469728,0.086306432,-1.175691379,0.239718225,0.386849773
ENSRNOG00000000596,Fyn,2983.344127,-0.007871439,0.055589743,-0.141598769,0.887396939,0.932274436
ENSRNOG00000000597,Ccn6,0.582427741,-1.571230531,3.583334952,-0.438482741,0.661036379,
ENSRNOG00000000598,Tube1,234.4615462,0.296256049,0.104635823,2.831306135,0.004635833,0.016594891
ENSRNOG00000000599,Lama4,12829.80957,-0.672487088,0.102448021,-6.564178408,5.23E-11,7.83E-10
ENSRNOG00000000604,Hdac2,5214.580074,-0.078918334,0.03449893,-2.287558875,0.022163223,0.0613392
ENSRNOG00000000605,Hs3st5,0.126688173,0,5.267904354,0,1,
ENSRNOG00000000606,Pcdh15,0.625451027,0.467009107,2.280631057,0.204771879,0.837750359,
ENSRNOG00000000607,RGD1559903,0.216898493,-1.108187888,5.267904354,-0.210365985,0.833382039,
ENSRNOG00000000609,Ipmk,950.9597528,0.287007073,0.05313771,5.401193871,6.62E-08,6.89E-07
ENSRNOG00000000610,Cisd1,2217.354789,0.399298507,0.09287989,4.29908461,1.72E-05,0.000117346
ENSRNOG00000000611,Ube2d1,580.9945825,-0.128752335,0.071487055,-1.801058035,0.071693733,0.157050163
ENSRNOG00000000613,Tfam,861.1086127,0.263690115,0.077975402,3.381708959,0.000720364,0.003349899
ENSRNOG00000000614,Bicc1,1746.993087,-0.382936118,0.082004453,-4.66969905,3.02E-06,2.40E-05
ENSRNOG00000000618,Mdga2,144.3081983,1.295104573,0.131859257,9.82187072,9.06E-23,3.45E-21
ENSRNOG00000000622,unkown,4402.87996,0.36369104,0.106428554,3.417231795,0.000632614,0.002988403
ENSRNOG00000000632,Cdk1,1822.990187,0.404160329,0.096224588,4.200177304,2.67E-05,0.000175371
ENSRNOG00000000633,Rhobtb1,1037.784368,-0.239625828,0.070564372,-3.395847223,0.000684165,0.003198818
ENSRNOG00000000634,Cabcoco1,0.215290618,0,5.267904354,0,1,
ENSRNOG00000000635,Arid5b,1952.488893,-0.540247743,0.149203891,-3.620868995,0.000293615,0.001519787
ENSRNOG00000000636,Rtkn2,173.4606621,-0.059780282,0.16893303,-0.353869707,0.72343653,0.821822326
ENSRNOG00000000638,Zfp365,865.6947234,-0.048208069,0.073369518,-0.657058551,0.511143269,0.65509756
ENSRNOG00000000639,unkown,319.3126379,0.055639967,0.094531859,0.588584293,0.556140173,0.693243088
ENSRNOG00000000640,Egr2,412.016933,-0.404190393,0.103228546,-3.915490514,9.02E-05,0.000528318
ENSRNOG00000000641,Nrbf2,789.8817388,-0.273988763,0.068127161,-4.021725809,5.78E-05,0.00035352
ENSRNOG00000000645,Reep3,3697.38428,0.136147511,0.052451329,2.595692286,0.009440057,0.030222983
ENSRNOG00000000648,Jmjd1c,1904.022166,0.038511784,0.10401345,0.370257733,0.711190464,0.813107306
ENSRNOG00000000653,Nr5a2,0.826876186,0.471450008,1.814484953,0.259825802,0.794998147,
ENSRNOG00000000655,Ptprc,0.236115015,0,5.267904354,0,1,
ENSRNOG00000000657,Nek7,1597.793062,-0.162994621,0.090529259,-1.800463447,0.07178749,0.157188976
ENSRNOG00000000658,Acacb,4.052228853,0.262914394,0.78604033,0.334479523,0.73801774,0.83236858
ENSRNOG00000000661,Hps4,284.5947853,-0.371957674,0.095716801,-3.886022812,0.0001019,0.000590692
ENSRNOG00000000662,Srrd,264.6311547,-0.051549268,0.103657143,-0.49730551,0.618973627,0.742757564
ENSRNOG00000000663,Tfip11,1230.418856,-0.231079076,0.050704147,-4.557399901,5.18E-06,3.93E-05
ENSRNOG00000000664,Tpst2,5479.772534,-0.947806172,0.043140097,-21.97042277,5.53E-107,2.38E-104
ENSRNOG00000000665,Pitpnb,3572.355352,-0.21743546,0.043014572,-5.054925588,4.31E-07,3.92E-06
ENSRNOG00000000692,Ung,530.5491362,0.349652909,0.094179838,3.712608967,0.000205134,0.001103767
ENSRNOG00000000693,Svop,7.622824739,-0.554773752,0.605373082,-0.916416287,0.359448596,0.516235383
ENSRNOG00000000695,Ssh1,602.6256143,-0.121724468,0.161974819,-0.751502422,0.452350344,0.602900682
ENSRNOG00000000697,Coro1c,10047.20561,-0.321546695,0.038513404,-8.348955472,6.89E-17,1.76E-15
ENSRNOG00000000699,Selplg,1.840784317,1.718773571,1.693711877,1.014796905,0.310202649,
ENSRNOG00000000700,Tmem119,10375.70541,-0.334119008,0.031899864,-10.47399474,1.14E-25,4.96E-24
ENSRNOG00000000701,Iscu,3332.31289,-0.011437623,0.070632256,-0.161932013,0.871359393,0.922207717
ENSRNOG00000000702,Sart3,1252.898968,0.11696561,0.05441324,2.149579949,0.031588456,0.082053843
ENSRNOG00000000704,Cmklr1,1565.34994,-1.53595641,0.076849861,-19.98645646,7.22E-89,2.39E-86
ENSRNOG00000000708,Sgsm1,1.466937776,1.138608902,1.465739548,0.776815296,0.437267751,
ENSRNOG00000000713,AABR07033045.1,42.76245967,-0.429724539,0.256066043,-1.678178545,0.093312249,0.191892324
ENSRNOG00000000715,Pou1f1,0.310317746,0.690375657,5.23914446,0.131772594,0.895164164,
ENSRNOG00000000718,Cggbp1,3065.238848,-0.101399119,0.043561481,-2.327724308,0.019926748,0.056100012
ENSRNOG00000000720,MGC95208,478.5028796,0.005175544,0.086532128,0.059810668,0.952306429,0.973724956
ENSRNOG00000000723,unkown,340.8440332,0.031200355,0.127333904,0.245027865,0.806434856,0.882099737
ENSRNOG00000000726,Olr1671,0.042910812,0.815378809,5.267904354,0.154782387,0.876992877,
ENSRNOG00000000728,Clic2,313.3711673,0.418765356,0.118171908,3.543696315,0.000394559,0.001973179
ENSRNOG00000000729,Tmlhe,417.6962136,0.000461746,0.086032195,0.005367133,0.995717668,0.998276742
ENSRNOG00000000748,unkown,5721.994473,-0.398397499,0.039187307,-10.16649355,2.80E-24,1.15E-22
ENSRNOG00000000763,RT1-M3-1,180.3456058,0.31313682,0.1265236,2.474928162,0.013326298,0.040366482
ENSRNOG00000000774,Gabbr1,2460.452563,-0.312376409,0.043608369,-7.163221557,7.88E-13,1.41E-11
ENSRNOG00000000775,Mog,346.3993493,-0.177742589,0.089226246,-1.992043788,0.046366254,0.110898817
ENSRNOG00000000777,RT1-S3,253.2936765,-0.176282808,0.116749223,-1.509927034,0.131062044,0.247393358
ENSRNOG00000000778,Znrd1as1,169.2531276,0.033099447,0.136222166,0.242981357,0.80801984,0.88320433
ENSRNOG00000000779,Polr1h,434.9330735,0.31570026,0.101373261,3.114236007,0.001844219,0.007555726
ENSRNOG00000000780,Ppp1r11,1779.782283,0.120486438,0.047968124,2.511802155,0.012011641,0.037020187
ENSRNOG00000000781,Rnf39,59.71192216,-0.455036428,0.297171887,-1.531222997,0.125714289,0.240008789
ENSRNOG00000000782,Trim10,1.079801661,-4.167037341,1.933456746,-2.155226564,0.031144109,
ENSRNOG00000000785,Trim39,608.6127723,-0.167272967,0.072134228,-2.318912551,0.020399778,0.057131161
ENSRNOG00000000786,Rpp21,904.7465295,0.004479595,0.127520897,0.035128319,0.97197742,0.985881436
ENSRNOG00000000787,unkown,31.34428796,0.249164275,0.29403912,0.84738478,0.396780685,0.552318144
ENSRNOG00000000795,RT1-N3,408.0484673,0.21847473,0.082351066,2.652967842,0.007978747,0.026321046
ENSRNOG00000000796,Ranbp2,6470.780323,-0.138917326,0.094901826,-1.463800345,0.143248508,0.264162846
