ENSEMBL ID,Gene Symbols,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
ENSRNOG00000018867,Klhdc7a,0.108114838,0,5.267904354,0,1,
ENSRNOG00000018870,Hapln2,1.227768903,0.94788343,1.456474527,0.650806734,0.515171252,0.621201652
ENSRNOG00000018873,Fam168a,1726.828544,0.493216476,0.109318586,4.511734864,6.43E-06,1.70E-05
ENSRNOG00000018874,Phf19,266.0883613,-3.30239366,0.123575309,-26.72373374,2.49E-157,8.39E-156
ENSRNOG00000018876,Entr1,3235.030465,0.204818178,0.038960424,5.257082821,1.46E-07,4.35E-07
ENSRNOG00000018877,Zfp629,718.6594201,-0.150780892,0.079287705,-1.901693227,0.057211272,0.095335089
ENSRNOG00000018878,Ssh3,1277.961432,0.871015872,0.054495989,15.98311901,1.68E-57,1.94E-56
ENSRNOG00000018881,unkown,198.7965483,0.377861342,0.117153961,3.225339885,0.001258232,0.002701485
ENSRNOG00000018884,Ttc13,3104.753693,0.577271572,0.04910929,11.7548345,6.67E-32,4.78E-31
ENSRNOG00000018885,Zfp780b,470.988403,0.376567472,0.07870006,4.784843544,1.71E-06,4.72E-06
ENSRNOG00000018886,Prxl2c,470.4282083,-0.044895715,0.092993715,-0.482782249,0.629250356,0.719165287
ENSRNOG00000018895,Mchr1,0.919792422,2.817993895,1.854628597,1.519438393,0.128652184,0.195428993
ENSRNOG00000018898,Mpi,995.0340173,0.485827485,0.081417432,5.967118725,2.41E-09,8.00E-09
ENSRNOG00000018899,C5,3.416107006,0.176451354,1.045570807,0.168760789,0.865984802,0.907365737
ENSRNOG00000018901,Rab14,4479.428046,0.327650248,0.039784688,8.23558673,1.79E-16,8.14E-16
ENSRNOG00000018903,Pik3r1,743.0067235,0.697967008,0.093094167,7.497430103,6.51E-14,2.68E-13
ENSRNOG00000018904,Dtymk,1667.648899,-0.446871945,0.073044398,-6.117812677,9.49E-10,3.22E-09
ENSRNOG00000018905,Odad2,0.099023924,-0.625717857,5.267904354,-0.118779274,0.905450229,
ENSRNOG00000018906,Ghdc,238.9342512,-0.340134764,0.104881833,-3.243028419,0.001182664,0.002546269
ENSRNOG00000018909,Arv1,395.1718353,-0.502523956,0.097694855,-5.143811892,2.69E-07,7.87E-07
ENSRNOG00000018910,Abhd11,296.3057155,-0.409841251,0.118252839,-3.465804752,0.000528647,0.0011828
ENSRNOG00000018911,Pfkfb3,1845.796082,3.636047233,0.072969832,49.82945891,0,0
ENSRNOG00000018914,Napg,1440.20337,0.632694206,0.049147682,12.87332737,6.36E-38,5.21E-37
ENSRNOG00000018915,Tagap,3.015192031,2.519021209,0.986367441,2.553836536,0.010654326,0.020218624
ENSRNOG00000018916,Bcl7c,1331.499385,-0.547476985,0.081757329,-6.696365827,2.14E-11,7.85E-11
ENSRNOG00000018920,Slc25a17,1612.18227,1.449366686,0.053344948,27.16970826,1.48E-162,5.19E-161
ENSRNOG00000018923,AABR07041089.1,278.1645677,-0.993971286,0.119153815,-8.341917457,7.31E-17,3.38E-16
ENSRNOG00000018925,unkown,67.55424133,-0.868397474,0.25107814,-3.458674153,0.000542841,0.001212668
ENSRNOG00000018927,unkown,16.07132318,-3.245793578,0.589125346,-5.5095127,3.60E-08,1.11E-07
ENSRNOG00000018928,LOC102553760,104.7485452,0.020267882,0.16270212,0.124570485,0.900863596,0.930586509
ENSRNOG00000018929,Kif20b,887.4010699,-2.456473225,0.081785325,-30.03562348,3.36E-198,1.57E-196
ENSRNOG00000018931,Dis3l2,602.3622556,-0.098271345,0.087244741,-1.126387029,0.260001735,0.358371427
ENSRNOG00000018932,Ccdc124,2181.355551,-0.114002578,0.072280818,-1.577217608,0.114745463,0.176750069
ENSRNOG00000018935,unkown,98.8202644,0.693092061,0.217169542,3.191479133,0.001415463,0.003023068
ENSRNOG00000018936,unkown,260.6410508,0.139926029,0.112633544,1.242312227,0.214121386,0.30455866
ENSRNOG00000018937,Gstm7,2709.026923,2.521270741,0.065721442,38.36298587,0,0
ENSRNOG00000018938,Mkx,0.279294739,3.205155454,5.184625773,0.618203819,0.536440993,
ENSRNOG00000018939,Rexo2,7071.206623,0.592661606,0.062184592,9.530682612,1.56E-21,8.38E-21
ENSRNOG00000018940,Slc28a1,10.54270593,4.838856884,0.696375317,6.948633544,3.69E-12,1.41E-11
ENSRNOG00000018943,Tnnc1,366.0806893,-0.549254263,0.096925268,-5.666780961,1.46E-08,4.60E-08
ENSRNOG00000018944,Pank1,609.7975599,-2.352468709,0.083652699,-28.12185072,5.30E-174,2.00E-172
ENSRNOG00000018945,Nutf2,3569.636939,-0.546725451,0.074471083,-7.341446171,2.11E-13,8.53E-13
ENSRNOG00000018946,Trim33,763.9638733,-0.237900111,0.123407848,-1.927755114,0.053885593,0.090252686
ENSRNOG00000018949,Dlk2,51.29151838,0.745245862,0.255975543,2.911394794,0.003598191,0.007304421
ENSRNOG00000018950,Fa2h,0.048128431,-0.625717857,5.267904354,-0.118779274,0.905450229,
ENSRNOG00000018951,Col4a5,2612.704824,2.338691547,0.068128569,34.32761899,3.04E-258,2.02E-256
ENSRNOG00000018952,Sema3g,4.921607422,0.984281393,0.748711235,1.314634196,0.188632872,0.273156091
ENSRNOG00000018953,Cblc,0.506300586,-0.62572153,4.001451149,-0.156373652,0.875738504,0.914044104
ENSRNOG00000018954,Tsnaxip1,3.689769183,-3.481737549,1.237980402,-2.812433495,0.004916819,0.009797933
ENSRNOG00000018956,unkown,0.050895493,0,5.267904354,0,1,
ENSRNOG00000018958,Mt3,11.08381921,-3.034083415,0.620584684,-4.889072346,1.01E-06,2.84E-06
ENSRNOG00000018960,Syne1,3359.265277,1.295118884,0.175772671,7.368147038,1.73E-13,7.00E-13
ENSRNOG00000018962,Ctf1,81.23792049,0.601849963,0.201159448,2.99190503,0.002772425,0.005703798
ENSRNOG00000018964,Gss,2640.413675,-0.087336925,0.055785278,-1.565590915,0.117444418,0.180445685
ENSRNOG00000018967,Wdr59,503.8777172,-0.004512981,0.11504566,-0.039227741,0.968708816,0.979604662
ENSRNOG00000018969,Gpatch4,557.9824673,-1.299739916,0.100682466,-12.90929758,3.99E-38,3.29E-37
ENSRNOG00000018971,Mob3a,2640.759643,0.515230719,0.04634253,11.11788066,1.03E-28,6.74E-28
ENSRNOG00000018972,Rab18,4856.60354,0.554309399,0.032264924,17.17993835,3.75E-66,4.86E-65
ENSRNOG00000018974,Ern2,0.133950054,-2.099854525,5.202030322,-0.40366057,0.686462338,
ENSRNOG00000018975,Atg9a,1935.143107,0.716196656,0.047516543,15.07257483,2.45E-51,2.55E-50
ENSRNOG00000018977,Ap3d1,5890.517934,-0.133312709,0.052881738,-2.520959319,0.011703538,0.022054941
ENSRNOG00000018980,Tjap1,1648.469285,-0.229837538,0.056658177,-4.056564264,4.98E-05,0.000122789
ENSRNOG00000018982,Entpd3,3.130499691,-2.733541829,1.065171089,-2.566293677,0.010279176,0.019544469
ENSRNOG00000018985,Grk2,1866.460718,-0.385199897,0.056767223,-6.785604005,1.16E-11,4.31E-11
ENSRNOG00000018986,Fbxl19,901.800551,-0.581350056,0.064717149,-8.982936709,2.64E-19,1.32E-18
ENSRNOG00000018987,Crebzf,1499.914366,-0.246177996,0.063863135,-3.854774675,0.000115836,0.000276019
ENSRNOG00000018988,Ing5,1021.292869,-0.548303688,0.064183752,-8.542717859,1.31E-17,6.21E-17
ENSRNOG00000018991,Gsn,15460.30473,1.298257222,0.027407909,47.36797792,0,0
ENSRNOG00000018992,Dpysl3,17293.8918,1.200895411,0.129810023,9.251176296,2.22E-20,1.15E-19
ENSRNOG00000018993,Ilk,10959.94287,0.542178587,0.048805262,11.10901917,1.13E-28,7.44E-28
ENSRNOG00000018994,Psmc4,4101.734601,-0.223410802,0.053946301,-4.141355315,3.45E-05,8.62E-05
ENSRNOG00000018996,Phf7,373.8669794,1.009170744,0.102809432,9.815935422,9.61E-23,5.36E-22
ENSRNOG00000018997,Myh7b,134.0637417,0.600720415,0.15475334,3.88179289,0.000103689,0.000247929
ENSRNOG00000018998,Yipf3,4347.491112,1.083079984,0.050216126,21.56836979,3.56E-103,7.19E-102
ENSRNOG00000018999,Cdc14b,569.8578223,-0.521819804,0.134849408,-3.869648454,0.000108992,0.00026021
ENSRNOG00000019000,Limk2,1245.673151,0.06826324,0.058368326,1.169525419,0.242192006,0.338144619
ENSRNOG00000019005,Pde8a,1061.617656,0.79654583,0.068491913,11.62977925,2.91E-31,2.04E-30
ENSRNOG00000019007,Rpl14,19789.43639,0.211409669,0.084354028,2.50621901,0.012203001,0.022933628
ENSRNOG00000019009,Arrdc2,164.3198062,3.661265081,0.162472159,22.53472287,1.90E-112,4.18E-111
ENSRNOG00000019012,D2hgdh,376.204545,0.493580844,0.092123331,5.357826739,8.42E-08,2.54E-07
ENSRNOG00000019014,Ndst1,1277.195236,0.910069752,0.125133286,7.272803111,3.52E-13,1.41E-12
ENSRNOG00000019017,unkown,0.464277623,1.196593539,2.96993767,0.402901903,0.687020391,0.768342853
ENSRNOG00000019018,Plat,3152.205325,0.460191822,0.049281078,9.338103868,9.81E-21,5.14E-20
ENSRNOG00000019019,Fitm1,6.415276793,-1.848033221,0.780489815,-2.367786466,0.017894861,0.032833638
ENSRNOG00000019020,Bbs2,453.0114627,0.350979885,0.094183442,3.726556152,0.000194114,0.000454247
ENSRNOG00000019022,Fam89a,16.21664884,-0.176603426,0.415150722,-0.425395926,0.670548075,0.754205749
ENSRNOG00000019023,Tars1,7460.357042,-0.538561958,0.030557396,-17.62460229,1.59E-69,2.17E-68
ENSRNOG00000019024,Trim67,0.421889871,2.112315063,3.017441072,0.700035233,0.483905302,
ENSRNOG00000019027,Habp4,847.9550081,-0.336253096,0.065587802,-5.126762657,2.95E-07,8.59E-07
ENSRNOG00000019028,Znrf1,518.9110203,-0.330183043,0.081863998,-4.033311967,5.50E-05,0.000135101
ENSRNOG00000019031,Neu4,0.049970489,0,5.267904354,0,1,
ENSRNOG00000019035,Trpm8,1.283299242,-1.112933121,2.004838269,-0.555123642,0.578810093,0.677748264
ENSRNOG00000019036,Ldhd,178.2810198,0.622873671,0.130722841,4.764841885,1.89E-06,5.20E-06
ENSRNOG00000019039,Inpp5e,378.5064724,-0.236391928,0.092226917,-2.563155481,0.010372559,0.019709974
ENSRNOG00000019041,Psme1,8.053398926,0.35999888,0.566298433,0.635705237,0.524968562,0.630327094
ENSRNOG00000019043,Pdcd1,0.194419577,0,5.267904354,0,1,
ENSRNOG00000019044,Adam30,0.346887944,-0.690127924,2.899879495,-0.237985035,0.811892701,
ENSRNOG00000019047,Ola1,2512.475555,-0.336998715,0.055395134,-6.083543623,1.18E-09,3.97E-09
ENSRNOG00000019048,Sod2,1494.605552,0.170380382,0.063876823,2.66732711,0.007645722,0.014850543
ENSRNOG00000019050,Ifit1,4.244492003,-1.145921475,0.833956192,-1.374078742,0.169417238,0.248805735
ENSRNOG00000019052,Ankzf1,1969.946904,0.304578581,0.047390277,6.42702678,1.30E-10,4.62E-10
ENSRNOG00000019057,Prkcq,0.232947625,-2.50789562,4.563061879,-0.549608067,0.582588224,
ENSRNOG00000019058,Gstm3,2.133926013,4.779404438,1.468624839,3.254339917,0.001136562,0.002453238
ENSRNOG00000019059,Zfp1,104.2240633,-0.486628198,0.165056615,-2.948250199,0.003195783,0.006529433
ENSRNOG00000019062,unkown,688.0032005,0.012279712,0.064249006,0.191126883,0.848426187,0.895563316
ENSRNOG00000019063,Fbxo38,1721.291459,-0.091614745,0.057548907,-1.591945883,0.111396865,0.172331744
ENSRNOG00000019065,Zfp385b,80.64481634,-0.94913937,0.240586142,-3.945112391,7.98E-05,0.000193019
ENSRNOG00000019068,Ctrb1,23.21150605,-1.996446428,0.422486003,-4.725473535,2.30E-06,6.28E-06
ENSRNOG00000019069,Nxf1,2857.609555,-0.486597968,0.039872051,-12.20398639,2.96E-34,2.25E-33
ENSRNOG00000019070,unkown,6507.89554,-0.405839512,0.045124029,-8.993866863,2.39E-19,1.20E-18
ENSRNOG00000019073,Ikbkb,1282.905541,0.486675751,0.054813789,8.87871032,6.76E-19,3.34E-18
ENSRNOG00000019074,Alox12e,0.093702529,-0.625717857,5.267904354,-0.118779274,0.905450229,
ENSRNOG00000019075,Stat5b,926.6660422,0.196130129,0.086213206,2.274943003,0.022909349,0.041291264
ENSRNOG00000019077,Lipa,3223.248963,0.636549529,0.040849815,15.58267848,9.55E-55,1.06E-53
ENSRNOG00000019079,Polr1c,1188.932877,-0.348641951,0.076688304,-4.546220667,5.46E-06,1.45E-05
ENSRNOG00000019080,Hsd3b7,686.4823024,1.096130175,0.069903699,15.68057476,2.05E-55,2.29E-54
ENSRNOG00000019082,unkown,28.91323691,-0.578851431,0.341522034,-1.694916793,0.090091206,0.143218769
ENSRNOG00000019085,Xpo5,2368.776361,-0.344795857,0.060127942,-5.73436988,9.79E-09,3.12E-08
ENSRNOG00000019086,Gucy2f,0.138419125,0,5.267904354,0,1,
ENSRNOG00000019087,Fam174a,1018.037222,0.406665722,0.081883626,4.966386322,6.82E-07,1.94E-06
ENSRNOG00000019090,Cct3,8806.07424,-0.553299872,0.04558615,-12.13745568,6.69E-34,5.02E-33
ENSRNOG00000019091,Wtap,2206.214784,0.23400154,0.053501348,4.373750356,1.22E-05,3.15E-05
ENSRNOG00000019093,Nrg2,1.116935513,-3.51276197,1.84755018,-1.901308018,0.057261679,0.095410567
ENSRNOG00000019096,Hsd17b3,2.472548512,0.369581838,1.132612427,0.326309185,0.74419044,0.817146852
ENSRNOG00000019097,Bap1,3265.545644,-0.2097266,0.048801052,-4.297583598,1.73E-05,4.41E-05
ENSRNOG00000019098,Ca5a,1.602199643,-0.477293645,1.511179372,-0.315841821,0.752122573,0.823868929
ENSRNOG00000019099,Zfp334,277.6139562,-0.098188659,0.153533138,-0.639527467,0.522479851,0.628066355
ENSRNOG00000019100,Kif2c,659.8714371,-2.831070267,0.103098329,-27.45990457,5.29E-166,1.88E-164
ENSRNOG00000019103,Cln3,216.3429735,0.059567235,0.11366436,0.524062552,0.600235033,0.695443767
ENSRNOG00000019105,Dpp8,4978.615612,0.012978405,0.072921128,0.177978669,0.858739728,0.903172321
ENSRNOG00000019106,Rps17,11147.21123,0.17956496,0.119008775,1.508837986,0.131340191,0.198993826
ENSRNOG00000019107,unkown,0.106016573,0,5.267904354,0,1,
ENSRNOG00000019108,Rmi1,1295.532468,-0.185948415,0.053772115,-3.458082593,0.000544035,0.001215043
ENSRNOG00000019109,Thap11,765.2755835,-0.026145057,0.068564838,-0.381318735,0.702966753,0.781865626
ENSRNOG00000019112,Chp2,0.154341262,1.29784884,5.267904354,0.246369097,0.805396526,
ENSRNOG00000019113,Hnrnpk,26975.73036,-0.593960339,0.029774885,-19.94836727,1.55E-88,2.65E-87
ENSRNOG00000019118,Slc13a3,0.718041258,1.639103953,1.995410502,0.821436968,0.411397414,0.520029517
ENSRNOG00000019120,Hmgcs2,5.920213022,-0.145175998,0.903815937,-0.160625623,0.872388273,0.911537675
ENSRNOG00000019122,Sec16a,4773.17774,0.214174566,0.099404897,2.154567561,0.03119569,0.054786971
ENSRNOG00000019124,Elovl3,0.749764708,-3.349474505,2.336546225,-1.43351519,0.151710661,0.225715272
ENSRNOG00000019127,Zfp606,81.79309357,0.448459325,0.172739853,2.596154369,0.00942737,0.018057352
ENSRNOG00000019128,St8sia4,0.323881491,1.136854817,4.318522992,0.263250843,0.792357245,
ENSRNOG00000019129,Fcgbp,42.19347922,0.151700629,0.234964758,0.645631411,0.51851809,0.624349716
ENSRNOG00000019132,Fv1,851.8371111,-1.673368767,0.068078077,-24.58014161,2.06E-133,5.58E-132
ENSRNOG00000019134,Htr4,0.370995942,1.297858762,3.530165122,0.367648174,0.713135589,
ENSRNOG00000019136,Scamp2,1802.859606,0.315206936,0.057575937,5.47462973,4.38E-08,1.35E-07
ENSRNOG00000019138,Clec11a,2773.929948,-1.055385741,0.042044429,-25.10167836,4.77E-139,1.36E-137
ENSRNOG00000019140,Banp,760.7947615,0.258108808,0.075083007,3.43764613,0.000586794,0.001306164
ENSRNOG00000019141,Ch25h,2.403907507,2.11986418,1.159517618,1.828229384,0.067515133,0.110930032
ENSRNOG00000019142,Fas,1074.949996,1.313426065,0.057575114,22.81239197,3.45E-115,7.82E-114
ENSRNOG00000019143,Galnt2,5109.740665,0.436751664,0.042163251,10.35858607,3.83E-25,2.30E-24
ENSRNOG00000019145,Kdm2a,2824.517654,0.054370976,0.08057147,0.674816725,0.499792213,0.606524866
ENSRNOG00000019147,Stom,1385.954584,-0.587896889,0.053485944,-10.99161477,4.19E-28,2.72E-27
ENSRNOG00000019150,Polb,656.1282203,0.182136623,0.064950414,2.804241153,0.005043517,0.010033264
ENSRNOG00000019152,Trpc4ap,4850.720544,0.139892052,0.037821608,3.698733634,0.000216678,0.000504449
ENSRNOG00000019154,Zmynd8,2761.86099,1.075361525,0.072055211,14.92413261,2.30E-50,2.36E-49
ENSRNOG00000019159,Jakmip2,357.9867015,-1.293539622,0.128823282,-10.04119443,1.00E-23,5.78E-23
ENSRNOG00000019161,Cpeb1,82.79953284,-1.307830159,0.216492426,-6.040997291,1.53E-09,5.13E-09
ENSRNOG00000019162,Emc9,91.53199349,0.290631282,0.167707411,1.732966249,0.083101668,0.13348344
ENSRNOG00000019163,Syt6,0.627351567,-2.599645522,2.077040529,-1.251610398,0.210711864,0.300648676
ENSRNOG00000019164,Uba1,10162.9514,-0.097091625,0.034375831,-2.824415342,0.004736696,0.009456162
ENSRNOG00000019165,Mrpl51,1127.446738,-0.416093889,0.086821228,-4.792536314,1.65E-06,4.55E-06
ENSRNOG00000019168,Nxt2,72.80212796,0.022496343,0.215476653,0.104402693,0.916849786,0.941419524
ENSRNOG00000019169,RGD1562218,1407.802561,-0.228810312,0.05295981,-4.320451902,1.56E-05,3.99E-05
ENSRNOG00000019170,Il27,0.660187754,-2.051010211,3.368550492,-0.608870259,0.542610439,0.645981293
ENSRNOG00000019174,Chtf18,493.6629906,-2.33224582,0.089408479,-26.08528683,5.36E-150,1.67E-148
ENSRNOG00000019175,Ercc6l2,991.0338903,-0.115817333,0.06810225,-1.700638874,0.08901082,0.141766977
ENSRNOG00000019176,Kcne5,0.350320819,-0.625723568,3.081533696,-0.20305589,0.839091348,
ENSRNOG00000019177,Psd2,0.972299304,-0.91974913,1.812053523,-0.507572827,0.611752951,0.704648769
ENSRNOG00000019178,Taf10,1747.106425,-0.733050658,0.110799516,-6.616009601,3.69E-11,1.34E-10
ENSRNOG00000019179,Ggta1,668.7855866,-0.750448553,0.080592076,-9.311691546,1.26E-20,6.57E-20
ENSRNOG00000019180,Acsl4,2759.534753,-0.584424084,0.052348083,-11.16419271,6.10E-29,4.04E-28
ENSRNOG00000019181,Myoz3,507.2063165,-1.153031884,0.151315245,-7.620064193,2.54E-14,1.06E-13
ENSRNOG00000019183,Alox15,2.837881245,-0.670033383,0.981176057,-0.682888029,0.494677599,0.60138667
ENSRNOG00000019184,Npr3,356.2034813,1.519568892,0.190865532,7.961463092,1.70E-15,7.45E-15
ENSRNOG00000019186,Tmem53,217.5045952,0.731385931,0.151888954,4.815267415,1.47E-06,4.08E-06
ENSRNOG00000019187,Dnajb7,1.76877914,-3.127838456,1.530852429,-2.043200506,0.041032594,0.070458488
ENSRNOG00000019189,Acat2,859.7162118,-0.434081682,0.070978288,-6.115696711,9.61E-10,3.26E-09
ENSRNOG00000019190,Ankrd22,1.075135868,2.813395048,2.212424607,1.271634314,0.203503079,0.291522144
ENSRNOG00000019193,Stx1b,5.330848832,-0.850831341,0.699926307,-1.215601317,0.224136832,0.31636863
ENSRNOG00000019194,Pitx3,8.894380788,-4.251295647,1.100873648,-3.861747128,0.000112579,0.000268566
ENSRNOG00000019195,Polh,412.4833146,-1.063105237,0.089016904,-11.94273431,7.09E-33,5.19E-32
ENSRNOG00000019196,Xpnpep3,727.2870147,-0.39431399,0.087568452,-4.502922911,6.70E-06,1.77E-05
ENSRNOG00000019199,Cracr2b,262.3182496,-1.308786872,0.115778189,-11.30426105,1.25E-29,8.39E-29
ENSRNOG00000019201,Naxe,959.4284603,-0.025071816,0.09967144,-0.251544629,0.801393062,0.861445896
ENSRNOG00000019202,Pvr,3250.34118,-0.881976825,0.043162935,-20.43366207,8.40E-93,1.51E-91
ENSRNOG00000019203,Eya2,20.77798165,0.886305081,0.416851718,2.126187902,0.033487617,0.058509263
ENSRNOG00000019205,Gnpat,1114.250339,-0.111725081,0.059426887,-1.880042645,0.060102266,0.099733952
ENSRNOG00000019206,unkown,3850.772666,0.33565478,0.077853786,4.311348228,1.62E-05,4.15E-05
ENSRNOG00000019207,Shank1,87.81310032,-1.417162056,0.237983675,-5.954870888,2.60E-09,8.60E-09
ENSRNOG00000019208,P2rx5,413.4718819,1.755114488,0.083057282,21.13137406,4.09E-99,7.87E-98
ENSRNOG00000019211,Olfml3,5310.838532,-0.277239563,0.05073925,-5.464005949,4.66E-08,1.43E-07
ENSRNOG00000019212,Tpp1,2183.351433,0.256705514,0.044900027,5.717268621,1.08E-08,3.44E-08
ENSRNOG00000019215,unkown,10175.19558,0.110047939,0.055476511,1.983685281,0.047290935,0.080177731
ENSRNOG00000019216,Il12rb1,1.229119842,0.769702087,1.485874725,0.518012773,0.604449357,0.698781055
ENSRNOG00000019217,Adrb2,98.07435715,1.057032147,0.182676006,5.786376487,7.19E-09,2.31E-08
ENSRNOG00000019219,Vamp1,48.24374929,-0.248473386,0.253928122,-0.97851858,0.327817906,0.433977492
ENSRNOG00000019220,Rhod,253.5219748,0.160777067,0.131994887,1.218055263,0.223202973,0.315265118
ENSRNOG00000019221,Gstm4,597.8397508,0.430156316,0.081340184,5.288361724,1.23E-07,3.68E-07
ENSRNOG00000019222,Tfdp1,3427.476184,-0.637908123,0.056400304,-11.31036674,1.17E-29,7.83E-29
ENSRNOG00000019223,Taf3,4690.333284,-0.050411779,0.055669859,-0.90554888,0.365174677,0.472483669
ENSRNOG00000019228,Pik3r2,1871.730617,0.566472766,0.046101939,12.28739572,1.06E-34,8.13E-34
ENSRNOG00000019229,Fbl,2484.94152,-0.956856765,0.075360934,-12.69698654,6.15E-37,4.94E-36
ENSRNOG00000019232,RGD1311345,1538.335922,-0.024160403,0.054101458,-0.446575815,0.655181361,0.741309981
ENSRNOG00000019235,Rbm22,1421.940517,-0.589650563,0.04854365,-12.14681153,5.96E-34,4.48E-33
ENSRNOG00000019236,Rnf220,1386.711587,-0.339067384,0.056707024,-5.979283674,2.24E-09,7.44E-09
ENSRNOG00000019240,Ampd2,1810.030488,-0.523299935,0.05312208,-9.850893127,6.79E-23,3.81E-22
ENSRNOG00000019243,Glb1l,2173.561711,0.619391276,0.079349385,7.805873732,5.91E-15,2.54E-14
ENSRNOG00000019244,Mxra8,16583.66229,0.622105927,0.030750963,20.23045356,5.28E-91,9.31E-90
ENSRNOG00000019245,Sgf29,377.7033022,-0.182093489,0.097190652,-1.873569995,0.060989717,0.101098704
ENSRNOG00000019246,Psme2,1102.602134,-0.073770672,0.100013015,-0.737610716,0.460751042,0.569416149
ENSRNOG00000019247,unkown,782.6357065,0.442860119,0.083916066,5.277417545,1.31E-07,3.90E-07
ENSRNOG00000019249,Ap3b2,2.142367044,-0.490180961,1.290152011,-0.37994047,0.703989605,0.782723353
ENSRNOG00000019253,Bcar1,5671.228046,0.510513632,0.040242773,12.68584632,7.08E-37,5.68E-36
ENSRNOG00000019254,Dyrk1b,288.9019427,1.657215262,0.105578201,15.69656665,1.60E-55,1.79E-54
ENSRNOG00000019257,Kif27,55.76063742,-0.918003437,0.224988107,-4.080230954,4.50E-05,0.000111299
ENSRNOG00000019260,Ceacam20,0.294233893,-1.591599775,4.309277541,-0.369342601,0.711872376,
ENSRNOG00000019262,Trak1,1221.270103,0.075197393,0.091770374,0.819408163,0.412553579,0.52118451
ENSRNOG00000019264,Ltbr,3570.798134,0.491756138,0.045424168,10.82587006,2.60E-27,1.65E-26
ENSRNOG00000019265,Pcdh12,3.226166877,0.917870462,1.469358103,0.624674448,0.532184747,0.636370866
ENSRNOG00000019266,Tmem223,903.6685775,0.343235216,0.124946365,2.747060449,0.006013205,0.011841115
ENSRNOG00000019267,Dkk4,249.6593277,0.483822624,0.099115886,4.881383253,1.05E-06,2.95E-06
ENSRNOG00000019268,Pelp1,2003.857278,-0.85751383,0.059044739,-14.52311989,8.65E-48,8.50E-47
ENSRNOG00000019270,P2ry6,289.3692546,-0.476996321,0.167410978,-2.849253546,0.004382194,0.008795498
ENSRNOG00000019271,Ulk4,135.4029288,-0.992064681,0.186404529,-5.322106091,1.03E-07,3.08E-07
ENSRNOG00000019272,Gkap1,457.3172719,0.20221445,0.071016623,2.847424199,0.004407459,0.008841452
ENSRNOG00000019273,Capn7,1576.214703,0.019819292,0.063043813,0.314373305,0.753237528,0.824557801
ENSRNOG00000019276,Dele1,1105.211046,-0.247971197,0.053151384,-4.665376099,3.08E-06,8.35E-06
ENSRNOG00000019277,Vdac3,6480.030153,-0.036460705,0.058765374,-0.620445383,0.534964602,0.638998814
ENSRNOG00000019278,Fsd2,0.631485569,0.390086991,2.257639249,0.172785351,0.862820152,0.905677225
ENSRNOG00000019280,LOC691722,1.551034979,-0.051990313,1.480992766,-0.035105042,0.971995981,0.982260764
ENSRNOG00000019282,Ubqln1,6016.438221,0.046528624,0.032862496,1.415857857,0.156817126,0.232257129
ENSRNOG00000019283,P2ry2,371.9679278,-0.933044124,0.118554841,-7.870147796,3.54E-15,1.53E-14
ENSRNOG00000019288,Ogfod1,323.3018324,-0.208413021,0.111914915,-1.862245272,0.062568526,0.103485968
ENSRNOG00000019290,Pskh1,637.0014264,0.457331146,0.07235694,6.320487639,2.61E-10,9.12E-10
ENSRNOG00000019293,unkown,547.603519,0.015662208,0.143221089,0.109356859,0.91291945,0.938623447
ENSRNOG00000019294,Stk16,1072.725812,0.188596943,0.068932808,2.735953272,0.006219986,0.012230235
ENSRNOG00000019295,Rab12,610.197236,0.301030814,0.113652782,2.648688465,0.008080478,0.015628288
ENSRNOG00000019296,Gnat2,29.52937561,-1.119541617,0.305489132,-3.664751053,0.000247579,0.00057318
ENSRNOG00000019298,Dctn4,1542.015035,-0.026149647,0.084047576,-0.311129109,0.755702473,0.826625719
ENSRNOG00000019299,Edem2,1279.708525,0.688203448,0.066592538,10.33454297,4.92E-25,2.94E-24
ENSRNOG00000019302,Stx4,2008.197336,-0.500901071,0.05552271,-9.021553059,1.85E-19,9.35E-19
ENSRNOG00000019305,Sh3tc2,81.08758975,2.500130557,0.232903973,10.73459814,7.00E-27,4.40E-26
ENSRNOG00000019306,Syt12,3.872927677,-0.157115933,0.743323808,-0.211369435,0.832599006,0.884855761
ENSRNOG00000019308,Arrb2,109.9637519,-0.708558771,0.15820164,-4.478833276,7.51E-06,1.97E-05
ENSRNOG00000019310,unkown,71.61928108,0.014887283,0.249202533,0.059739694,0.952362957,0.967344879
ENSRNOG00000019311,Nfkb2,1812.584382,-0.054107969,0.05295904,-1.021694688,0.306925426,0.411557089
ENSRNOG00000019316,Sh3bp4,1477.935371,-0.796358349,0.061426356,-12.96444076,1.95E-38,1.61E-37
ENSRNOG00000019317,Cplx3,2.071667319,0.846482323,1.198469592,0.706302712,0.479999907,0.587909306
ENSRNOG00000019318,Syt3,1.006760484,-0.395849771,1.707813575,-0.23178746,0.816703097,0.872834018
ENSRNOG00000019319,Fchsd2,671.1447871,-0.2860021,0.079996734,-3.575172198,0.000349997,0.000798796
ENSRNOG00000019321,Cck,0.049970489,0,5.267904354,0,1,
ENSRNOG00000019322,Notch1,578.5605561,0.133917045,0.104402962,1.282693924,0.199599329,0.2868447
